"Kreis";"Ort";"Typ";"Hersteller";"Nabenhoehe";"Rotordurchmesser";"Schallleistungspegel";"Leistung";"Leistungsbezug";"Ostwert";"Nordwert";"Genehmigt_am";"Iinbetriebnahme";"Status";"Bst_Nr";"Anl_Nr";"Datendatum";"Datenquelle"
"Nordfriesland";"Rantrum";"REpower MM 70";"REpower";"65";"70";"105";2000;"kW Nennleist. Rotor.";32510476;6035125;15.04.04;15.04.04;"in Betrieb";"54106333670";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Vestas V66-1.65";"Vestas";"60";"66";"102,5";1650;"kW Nennleist. Rotor.";32509401;6035001;02.02.98;23.12.98;"in Betrieb";"54106333672";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Vestas V66-1.65";"Vestas";"60";"66";"102,5";1650;"kW Nennleist. Rotor.";32509814;6034930;02.02.98;27.01.99;"in Betrieb";"54106333672";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Vestas V66-1.65";"Vestas";"60";"66";"102,5";1650;"kW Nennleist. Rotor.";32510220;6034942;02.02.98;24.02.99;"in Betrieb";"54106333672";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Vestas V66-1.65";"Vestas";"60";"66";"102,5";1650;"kW Nennleist. Rotor.";32509318;6034672;02.02.98;01.02.99;"in Betrieb";"54106333672";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Vestas V66-1.65";"Vestas";"60";"66";"102,5";1650;"kW Nennleist. Rotor.";32509685;6034528;02.02.98;15.02.99;"in Betrieb";"54106333672";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Vestas V66-1.65";"Vestas";"60";"66";"102,5";1650;"kW Nennleist. Rotor.";32510093;6034658;02.02.98;15.02.99;"in Betrieb";"54106333672";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.4M 114 NES";"Nordex";"91";"117";"HZ /dB(A) | 63/84,6 | 125/90,1 | 250/93,2 | 500/93,7 | 1000/95,4 | 2000/96,6 | 4000/95,2 | 8000/83,6 | SLP=102,4 dB(A)ohne MM82";3400;"kW Nennleist. Rotor.";32509370;6035001;07.06.17;;"vor Inbetriebnahme";"54106333672";"1001";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Nordex N117/3600 STE";"Nordex";"91";"117";"HZ /dB(A) | 63/85,9 | 125/92,1 | 250/95,0 | 500/95,5 | 1000/98,3 | 2000/99,7 | 4000/98,7 | 8000/89,4 | SLP=105,2 dB(A)ohne MM82";3600;"kW Nennleist. Rotor.";32509927;6034967;14.10.21;;"vor Inbetriebnahme";"54106333672";"1002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Nordex N117/3600 STE";"Nordex";"91";"117";"HZ /dB(A) | 63/85,2 | 125/90,7 | 250/93,8 | 500/94,3 | 1000/96,0 | 2000/97,2 | 4000/95,8 | 8000/84,2 | SLP=103,0 dB(A)für die N117";3600;"kW Nennleist. Rotor.";32510197;6035023;14.10.21;;"vor Inbetriebnahme";"54106333672";"1003";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.4M 114 NES";"Nordex";"91";"117";"HZ /dB(A) | 63/85,9 | 125/92,1 | 250/95 | 500/95,5 | 1000/98,3 | 2000/99,7 | 4000/98,7 | 8000/89,4 | SLP=105,2 dB(A) ohne MM82";3400;"kW Nennleist. Rotor.";32509284;6034776;07.06.17;;"vor Inbetriebnahme";"54106333672";"1004";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.4M 114 NES";"Nordex";"91";"117";"HZ /dB(A) | 63/85,9 | 125/92,1 | 250/95 | 500/95,5 | 1000/98,3 | 2000/99,7 | 4000/98,7 | 8000/89,4 | SLP=105,2 dB(A)ohne MM82";3400;"kW Nennleist. Rotor.";32509599;6034648;07.06.17;;"vor Inbetriebnahme";"54106333672";"1005";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.4M 114 NES";"Nordex";"91";"117";"HZ /dB(A) | 63/84,9 | 125/90,4 | 250/93,5 | 500/94 | 1000/95,7 | 2000/96,9 | 4000/95,5 | 8000/83,9 | SLP=102,7 dB(A)...f d Nordex N117";3400;"kW Nennleist. Rotor.";32509958;6034607;07.06.17;;"vor Inbetriebnahme";"54106333672";"1006";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"REpower 3.4 M";"REpower";"98";"104";"105,6/103,1";3400;"kW Nennleist. Rotor.";32510199;6034391;11.12.14;08.08.15;"in Betrieb";"54106333686";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M 114";"Senvion";"93";"114";"HZ /dB(A) | 63/85,1 | 125/90,4 | 250/93,8 | 500/94,6 | 1000/95,9 | 2000/96,7 | 4000/86,8 | 8000/68,7 | SLP=102 dB(A)gemessen";3200;"kW Nennleist. Rotor.";32509543;6035337;28.12.16;29.09.17;"in Betrieb";"54106333688";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M 114";"Senvion";"93";"114";"102,5";3200;"kW Nennleist. Rotor.";32509850;6035266;28.12.16;25.09.17;"in Betrieb";"54106333688";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M114";"Senvion";"93";"114";"HZ /dB(A) | 63/87,1 | 125/93,5 | 250/97,8 | 500/97,9 | 1000/96,9 | 2000/98,1 | 4000/94,5 | 8000/1 | SLP=104,6 dB(A)gemessen";3200;"kW Nennleist. Rotor.";32510686;6037230;27.11.14;23.09.15;"in Betrieb";"54106333689";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M114";"Senvion";"93";"114";"HZ /dB(A) | 63/88,9 | 125/94,2 | 250/98,4 | 500/99,7 | 1000/98,1 | 2000/96,0 | 4000/89,4 | 8000/1 | SLP=104,9 dB(A)gemessen";3200;"kW Nennleist. Rotor.";32510989;6037230;27.11.14;03.09.15;"in Betrieb";"54106333689";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M114";"Senvion";"93";"114";"HZ /dB(A) | 63/87,2 | 125/94,1 | 250/98,8 | 500/99,1 | 1000/97,0 | 2000/94,5 | 4000/89,0 | 8000/1 | SLP=104,4 dB(A)gemessen";3200;"kW Nennleist. Rotor.";32510949;6036938;27.11.14;27.08.15;"in Betrieb";"54106333689";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M114";"Senvion";"93";"114";"105,2 dB(A) / 98,7 dB(A)";3200;"kW Nennleist. Rotor.";32510581;6035714;27.11.14;19.08.15;"in Betrieb";"54106333689";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M114";"Senvion";"93";"114";"105,2 dB(A) / 102,5 dB(A)";3200;"kW Nennleist. Rotor.";32510306;6035354;27.11.14;28.07.15;"in Betrieb";"54106333689";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Rantrum";"Senvion 3.2M114";"Senvion";"93";"114";"105,2 dB(A) / 102,1 dB(A)";3200;"kW Nennleist. Rotor.";32510685;6035437;27.11.14;19.08.15;"in Betrieb";"54106333689";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"65";"70";"105";2000;"kW Nennleist. Rotor.";32494178;6052788;27.10.03;27.10.03;"in Betrieb";"54108332244";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V-80/2 MW";"Vestas";"60";"80";"101,6";2000;"kW Nennleist. Rotor.";32497497;6047742;31.07.03;24.11.03;"in Betrieb";"54108332247";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V-80";"Vestas";"60";"80";"105,6";2000;"kW Nennleist. Rotor.";32492464;6054551;25.10.06;27.12.07;"in Betrieb";"54108332256";"0007";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V-80";"Vestas";"60";"80";"105,6";2000;"kW Nennleist. Rotor.";32492230;6054772;25.10.06;28.03.08;"in Betrieb";"54108332256";"0008";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"101,5";2000;"kW Nennleist. Rotor.";32491591;6054809;18.05.09;21.09.09;"in Betrieb";"54108332266";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"105";2000;"kW Nennleist. Rotor.";32491886;6054588;18.05.09;10.09.09;"in Betrieb";"54108332266";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"103";2000;"kW Nennleist. Rotor.";32493433;6053852;18.05.09;28.08.09;"in Betrieb";"54108332266";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"103";2000;"kW Nennleist. Rotor.";32493855;6052554;18.05.09;12.10.09;"in Betrieb";"54108332266";"0008";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"105";2000;"kW Nennleist. Rotor.";32495503;6051595;18.05.09;05.10.09;"in Betrieb";"54108332266";"0009";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"103";2000;"kW Nennleist. Rotor.";32495632;6050686;18.05.09;12.10.09;"in Betrieb";"54108332266";"0012";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"105";2000;"kW Nennleist. Rotor.";32497433;6049271;18.05.09;14.10.09;"in Betrieb";"54108332266";"0013";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"105";2000;"kW Nennleist. Rotor.";32497423;6046988;18.05.09;12.10.09;"in Betrieb";"54108332266";"0014";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"REpower MM 82";"REpower";"59";"82";"104,2";2000;"kW Nennleist. Rotor.";32494484;6051411;09.08.10;26.03.10;"in Betrieb";"54108332266";"0018";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,0/102,8";3300;"kW Nennleist. Rotor.";32490544;6055142;27.01.16;28.04.16;"in Betrieb";"54108332280";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,0/104,0";3300;"kW Nennleist. Rotor.";32490760;6054963;27.01.16;09.05.16;"in Betrieb";"54108332280";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,1";3300;"kW Nennleist. Rotor.";32491030;6054742;27.01.16;09.05.16;"in Betrieb";"54108332280";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32491285;6054531;27.01.16;13.05.16;"in Betrieb";"54108332280";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/102,0";3300;"kW Nennleist. Rotor.";32491903;6054021;25.01.16;29.03.16;"in Betrieb";"54108332280";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,0";3300;"kW Nennleist. Rotor.";32492123;6053840;25.01.16;31.03.16;"in Betrieb";"54108332280";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492343;6053656;27.01.16;14.04.16;"in Betrieb";"54108332280";"0007";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492567;6053472;27.01.16;15.04.16;"in Betrieb";"54108332280";"0008";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492100;6054372;25.01.16;17.03.16;"in Betrieb";"54108332280";"0009";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492307;6054175;25.01.16;10.03.16;"in Betrieb";"54108332280";"0010";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492519;6053981;25.01.16;04.03.16;"in Betrieb";"54108332280";"0011";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/105,4";3300;"kW Nennleist. Rotor.";32492722;6053779;25.01.16;25.02.16;"in Betrieb";"54108332280";"0012";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492252;6054792;27.01.16;18.05.17;"in Betrieb";"54108332280";"0013";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32492459;6054563;28.01.16;09.05.17;"in Betrieb";"54108332280";"0014";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/103,5";3300;"kW Nennleist. Rotor.";32493300;6052498;28.01.16;07.04.16;"in Betrieb";"54108332280";"0015";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/104,5";3300;"kW Nennleist. Rotor.";32493442;6052207;28.01.16;23.03.16;"in Betrieb";"54108332280";"0016";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/104,0";3300;"kW Nennleist. Rotor.";32493589;6051911;28.01.16;22.04.16;"in Betrieb";"54108332280";"0017";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/104,5";3300;"kW Nennleist. Rotor.";32493729;6051624;28.01.16;19.04.16;"in Betrieb";"54108332280";"0018";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/104,0";3300;"kW Nennleist. Rotor.";32493902;6051270;28.01.16;26.04.16;"in Betrieb";"54108332280";"0019";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32494055;6050896;28.01.16;28.12.16;"in Betrieb";"54108332280";"0020";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/104,4";3300;"kW Nennleist. Rotor.";32493899;6052331;28.01.16;17.03.16;"in Betrieb";"54108332280";"0021";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32495813;6048214;16.12.16;01.02.17;"in Betrieb";"54108332280";"0022";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/106,5";3300;"kW Nennleist. Rotor.";32495863;6047860;16.12.16;07.02.17;"in Betrieb";"54108332280";"0023";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/102,5";3300;"kW Nennleist. Rotor.";32495914;6047502;19.12.16;07.02.17;"in Betrieb";"54108332280";"0024";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 106,5/106,5";3300;"kW Nennleist. Rotor.";32496127;6048086;19.12.16;24.02.17;"in Betrieb";"54108332280";"0025";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 106,5/106,5";3300;"kW Nennleist. Rotor.";32496178;6047730;19.12.16;09.02.17;"in Betrieb";"54108332280";"0026";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 106,5/101,5";3300;"kW Nennleist. Rotor.";32496387;6048362;19.12.16;24.02.17;"in Betrieb";"54108332280";"0027";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 106,5/102,5";3300;"kW Nennleist. Rotor.";32496443;6047972;19.12.16;16.02.17;"in Betrieb";"54108332280";"0028";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"106,5/105,5";3300;"kW Nennleist. Rotor.";32496496;6047602;19.12.16;17.02.17;"in Betrieb";"54108332280";"0029";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"107,8/ 101,3 dB(A)";3300;"kW Nennleist. Rotor.";32490551;6055645;28.08.17;21.08.20;"in Betrieb";"54108332280";"0030";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"107,8/ 101,3 dB(A)";3300;"kW Nennleist. Rotor.";32490790;6055415;28.08.17;18.08.20;"in Betrieb";"54108332280";"0031";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/79,3 | 125/86,9 | 250/89,8 | 500/89,5 | 1000/91,1 | 2000/92,9 | 4000/91,8 | 8000/83,1 | LSP=98,7dB(A)";3600;"kW Nennleist. Rotor.";32491151;6055441;;;"im Gen.Verf.";"54108332280";"0032";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32491045;6055139;28.08.17;12.08.20;"in Betrieb";"54108332280";"0033";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"HZ /dB(A) | 63/81,5 | 125/87,6 | 250/91,4 | 500/94,9 | 1000/93,9 | 2000/92,2 | 4000/86,0 | 8000/1 | SLP=99,9 dB(A)";3300;"kW Nennleist. Rotor.";32491455;6054781;28.08.17;;"vor Inbetriebnahme";"54108332280";"0034";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98,0 | 4000/97,0 | 8000/87,7 | LSP=103,5dB(A)";3600;"kW Nennleist. Rotor.";32491739;6054896;06.11.20;;"vor Inbetriebnahme";"54108332280";"0035";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32491818;6054335;28.08.17;12.08.20;"in Betrieb";"54108332280";"0036";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"HZ /dB(A) | 63/82,3 | 125/88,4 | 250/92,2 | 500/95,7 | 1000/94,7 | 2000/93,0 | 4000/86,8 | 8000/1 | SLP=100,7 dB(A)";3300;"kW Nennleist. Rotor.";32491601;6054516;28.08.17;;"vor Inbetriebnahme";"54108332280";"0037";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"HZ /dB(A) | 63/85,1 | 125/93,9 | 250/95,3 | 500/97,6 | 1000/97,8 | 2000/95,0 | 4000/90,8 | 8000/1 | SLP=103,5 dB(A)";3300;"kW Nennleist. Rotor.";32491932;6054675;28.08.17;;"vor Inbetriebnahme";"54108332280";"0038";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/77,6 | 125/84,8 | 250/88,0 | 500/88,2 | 1000/89,4 | 2000/91,5 | 4000/87,7 | 8000/76,9 | LSP=96,6dB(A)";3600;"kW Nennleist. Rotor.";32492788;6053292;06.11.20;;"vor Inbetriebnahme";"54108332280";"0039";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/77,4 | 125/84,6 | 250/87,8 | 500/88,0 | 1000/89,2 | 2000/91,3 | 4000/87,5 | 8000/76,7 | LSP=96,4dB(A)";3600;"kW Nennleist. Rotor.";32493063;6053440;06.11.20;;"vor Inbetriebnahme";"54108332280";"0040";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"HZ /dB(A) | 63/83 | 125/89,1 | 250/92,9 | 500/96,4 | 1000/95,4 | 2000/93,7 | 4000/87,5 | 8000/1 | SLP=101,4 dB(A)";3300;"kW Nennleist. Rotor.";32493257;6053669;28.08.17;;"vor Inbetriebnahme";"54108332280";"0041";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/78,3 | 125/85,5 | 250/88,7 | 500/88,9 | 1000/90,1 | 2000/92,2 | 4000/88,4 | 8000/77,6 | LSP=97,3 B(A)";3600;"kW Nennleist. Rotor.";32493790;6052649;06.11.20;;"vor Inbetriebnahme";"54108332280";"0042";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494015;6052072;28.08.17;01.11.18;"in Betrieb";"54108332280";"0043";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 103,2 dB(A)";3300;"kW Nennleist. Rotor.";32494129;6051731;28.08.17;09.11.18;"in Betrieb";"54108332280";"0044";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"107,8/ 101,3 dB(A)";3300;"kW Nennleist. Rotor.";32494242;6051431;28.08.17;13.11.18;"in Betrieb";"54108332280";"0045";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/81,5 | 125/89,1 | 250/92,0 | 500/91,7 | 1000/93,3 | 2000/95,1 | 4000/94,0 | 8000/85,3 | LSP=100,9dB(A)";3600;"kW Nennleist. Rotor.";32494328;6051148;06.11.20;;"vor Inbetriebnahme";"54108332280";"0046";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/83,1 | 125/89,4 | 250/93,0 | 500/93,6 | 1000/95,7 | 2000/96,8 | 4000/96,3 | 8000/86,8 | LSP=102,7dB(A)";3600;"kW Nennleist. Rotor.";32494079;6053009;06.11.20;;"vor Inbetriebnahme";"54108332280";"0047";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494210;6052568;28.08.17;16.11.18;"in Betrieb";"54108332280";"0048";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494336;6052284;28.08.17;07.08.20;"in Betrieb";"54108332280";"0049";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494446;6051973;28.08.17;06.08.20;"in Betrieb";"54108332280";"0050";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494561;6051683;28.08.17;06.08.20;"in Betrieb";"54108332280";"0051";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98,0 | 4000/97,0 | 8000/87,7 | LSP=103,5dB(A)";3600;"kW Nennleist. Rotor.";32494681;6051358;06.11.20;;"vor Inbetriebnahme";"54108332280";"0052";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494568;6052908;28.08.17;12.08.20;"in Betrieb";"54108332280";"0053";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";" 107,8/ 104,4 dB(A)";3300;"kW Nennleist. Rotor.";32494567;6052572;28.08.17;12.08.20;"in Betrieb";"54108332280";"0054";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Nordex N117";"Nordex";"91";"117";"Oktavpegel: HZ /dB(A) | 63/76,9 | 125/84,1 | 250/87,3 | 500/87,5 | 1000/88,7 | 2000/90,8 | 4000/87,0 | 8000/76,2 | LSP=95,9dB(A)";3600;"kW Nennleist. Rotor.";32494898;6052578;06.11.20;;"vor Inbetriebnahme";"54108332280";"0055";"06.07.2022";"LLUR SH, Abtl. 7"
"Nordfriesland";"Reuüenküge";"Vestas V112";"Vestas";"94";"112";"107,8/ 103,2 dB(A)";3300;"kW Nennleist. Rotor.";32494687;6052280;28.08.17;11.08.20;"in Betrieb";"54108332280";"0056";"06.07.2022";"LLUR SH, Abtl. 7"
